symbolic option
"episod = 38, Step = 7, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 39, Step = 15, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 39, Step = 15, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 39, Step = 39, failed when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 40, Step = 12, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 40, Step = 12, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 40, Step = 8, failed when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 41, Step = 10, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 42, Step = 9, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 42, Step = 9, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 42, Step = 17, failed when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 43, Step = 13, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 43, Step = 13, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 43, Step = 3, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 43, Step = 8, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 43, Step = 15, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 44, Step = 12, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 44, Step = 12, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 44, Step = 66, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 44, Step = 4, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 44, Step = 5, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 45, Step = 14, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 45, Step = 14, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 45, Step = 34, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 45, Step = 6, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 45, Step = 21, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 46, Step = 11, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 47, Step = 7, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 47, Step = 7, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 47, Step = 23, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 47, Step = 2, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 47, Step = 10, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 48, Step = 13, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 49, Step = 9, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 49, Step = 9, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 49, Step = 77, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 49, Step = 9, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 49, Step = 11, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 50, Step = 9, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 50, Step = 9, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 50, Step = 11, failed when r1AtLever r2Free -> r1AtLever r2PassMid"
